,data_id,event_date,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,clean_adm1,clean_adm2,clean_adm3,clean_adm4,latitude,longitude,source,source_scale,notes,fatalities
7787,6263021,1997-09-02,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Kitgum,Kitgum,Kitgum,3.2783,32.8867,Dow Jones International,International,Army attack on the LRA rebels - almost 2 weeks of fighting at locations near Kitgum leading to the death of at least 40 combatants (deaths coded for the 10/9/97 event),5.0
7788,5337125,1997-08-28,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Kabarole,Fort Portal,Fort Portal,0.6939,30.2664,Reuters,International,ADF rebels attacked a trading centre - 1 soldier and 1 rebel were killed during the incident NOTE: death of soldier is only indication that there was military involvement,2.0
7789,5337134,1997-08-28,Violence against civilians,Attack,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Civilians (Uganda),,7,27,Western,Kabarole,Fort Portal,Fort Portal,0.6939,30.2664,Reuters,International,ADF rebels killed 13 people and abducted around 80 when they attacked a trading centre. 1 soldier and 1 rebel were also killed (coded separately),13.0
7790,8001826,1997-08-24,Strategic developments,Change to group/activity,LRA: Lords Resistance Army,,2,,,0,20,Northern,Kitgum,Kitgum,Kitgum,3.2783,32.8867,Guardian (United Kingdom),International,"LRA rebels cross from Sudan into Kitgum District, Uganda in the first major incursion since the UPDF and SPLA attacked their bases on 9/4/97",0.0
7791,5922967,1997-08-16,Violence against civilians,Attack,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),Students (Uganda),7,37,Western,Kasese,Kasese,Kasese,0.1833,30.0833,Reuters,International,7 Seminary students and 2 staff members were abducted by the ADF rebels. 2 students were shot and wounded during the attack,1.0
7792,5337092,1997-08-15,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Gulu,Gulu,Gulu,2.7667,32.3056,Reuters,International,6 rebels were reportedly killed by Ugandan military over two days.,6.0
7793,5337090,1997-08-14,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Gulu,Gulu,Gulu,2.7667,32.3056,Reuters,International,6 rebels were reportedly killed by Ugandan military over two days. FATALITIES: recorded on second day of fighting),0.0
7794,5740822,1997-08-12,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bubandi,0.65,29.9833,Africa Research Bulletin,Other,Ugandan army battled with ADF rebels - 3 rebels and 2 soldiers were killed in the 30min dawn attack,5.0
7795,5337079,1997-08-05,Explosions/Remote violence,Grenade,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Central,Kampala,Kampala,Kampala,0.3156,32.5656,Reuters,International,Grenade attack in the outskirts of Kampala city - no casualties (fifth such attack in a week),0.0
7796,5337069,1997-08-01,Explosions/Remote violence,Grenade,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Central,Kampala,Kampala,Kampala,0.3156,32.5656,Reuters,International,Grenade attack at Nakulabye police post killing 1 child and injuring 7 including 4 police officers,1.0
7797,5337058,1997-07-31,Explosions/Remote violence,Grenade,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Central,Kampala,Kampala,Kampala,0.3156,32.5656,Reuters,International,"Grenade attack - missed target, no one injured",0.0
7798,6341858,1997-07-30,Explosions/Remote violence,Grenade,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Central,Kampala,Kampala,Kampala,0.3156,32.5656,Reuters; Local Source,Subnational-International,Grenade attack on crowds of civilians - 8 killed and over 40 wounded (some sources report 8 killed),8.0
7799,5337038,1997-07-22,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Central,Kassanda,Kassanda,Kyasonzi,0.6833,31.9,Reuters,International,Battle between UPDF and ADF,0.0
7800,5768193,1997-07-22,Violence against civilians,Attack,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Civilians (Uganda),,7,27,Western,Kasese,Bukonjo,Kyarumba,0.1333,29.95,Inter Press Service,Regional,ADF rebels attacked and looted the town killing 8 civilians and wounding 13. Several people were abducted,8.0
7801,5768223,1997-07-22,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Kasese,Bukonjo,Kyarumba,0.1333,29.95,Inter Press Service,Regional,Ugandan military battled with ADF rebels who were raiding the area,0.0
7802,5336975,1997-07-18,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Police Forces of Uganda (1986-),,1,12,Western,Kasese,Kasese,Kasese,0.1833,30.0833,Reuters,International,Shootout at Kassese police station between suspected ADF rebels and Ugandan police,0.0
7803,5768205,1997-07-16,Explosions/Remote violence,Grenade,Unidentified Armed Group (Uganda),,3,Civilians (Uganda),,7,37,Central,Kampala,Kampala,Kampala,0.3156,32.5656,Inter Press Service,Regional,"Grenade attack by Muslim sect on the residence of Hajji Nsereko Mutumba, director of the Foundation for Islamic Development (FID). 5 of his family members were injured",0.0
7804,7276463,1997-07-16,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Gulu,Gulu,Gulu,2.7667,32.3056,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7805,7276471,1997-07-16,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Kitgum,Kitgum,Kitgum,3.2783,32.8867,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7806,5768238,1997-07-15,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Kasese,Kasese,Kasese,0.1833,30.0833,Inter Press Service,Regional,ADF rebels attack the town killing 10 people and burning houses (extension of raid on Kasesse town),10.0
7807,5768242,1997-07-15,Violence against civilians,Attack,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Civilians (Uganda),,7,27,Western,Kasese,Kasese,Kasese,0.1833,30.0833,Inter Press Service,Regional,Ugandan army clash with ADF rebels who raided the town (extension of raid on Kasesse town),2.0
7808,5768244,1997-07-15,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Kasese,Kasese,Kasese,0.1833,30.0833,Inter Press Service,Regional,Ugandan army clash with ADF rebels who raided the area. 25 rebels and 49 government soldiers were reportedly killed including ADF commander Muda Mutebi,74.0
7809,7276462,1997-07-15,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Gulu,Gulu,Gulu,2.7667,32.3056,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7810,7276467,1997-07-15,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Kitgum,Kitgum,Kitgum,3.2783,32.8867,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7811,7276470,1997-07-14,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Gulu,Gulu,Gulu,2.7667,32.3056,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7812,7276474,1997-07-14,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Kitgum,Kitgum,Kitgum,3.2783,32.8867,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7813,7276464,1997-07-13,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Kitgum,Kitgum,Kitgum,3.2783,32.8867,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7814,7276472,1997-07-13,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Gulu,Gulu,Gulu,2.7667,32.3056,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7815,7276466,1997-07-12,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Gulu,Gulu,Gulu,2.7667,32.3056,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7816,7276469,1997-07-12,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Kitgum,Kitgum,Kitgum,3.2783,32.8867,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7817,7276461,1997-07-11,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Gulu,Gulu,Gulu,2.7667,32.3056,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7818,7276475,1997-07-11,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Kitgum,Kitgum,Kitgum,3.2783,32.8867,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7819,7276465,1997-07-10,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Kitgum,Kitgum,Kitgum,3.2783,32.8867,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7820,7276468,1997-07-10,Battles,Armed clash,LRA: Lords Resistance Army,,2,Military Forces of Uganda (1986-),,1,12,Northern,Gulu,Gulu,Gulu,2.7667,32.3056,Inter Press Service,Regional,28 LRA rebels reported killed in battles 'over the last one week' in the Kitguma and Gulu area of northern Uganda - DETAILS NOT SPECIFIED. FATALITIES: 14 coded in each area on last reported day of violence (16/7/97),2.0
7821,5335643,1997-06-24,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters,International,Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0.0
7822,5335596,1997-06-23,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters,International,Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0.0
7823,5335552,1997-06-22,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters,International,Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0.0
7824,5335506,1997-06-21,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters,International,Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0.0
7825,5335393,1997-06-20,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters,International,Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0.0
7826,5335449,1997-06-20,Violence against civilians,Attack,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Civilians (Uganda),,7,27,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters,International,ADF raids - killed fleeing residents,40.0
7827,5335333,1997-06-19,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters,International,Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0.0
7828,5335239,1997-06-18,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters,International,Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0.0
7829,5335147,1997-06-17,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters,International,Continued Allied Democratic Defence Force (ADF) rebel activity including battles with Ugandan army,0.0
7830,5915485,1997-06-17,Battles,Government regains territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,Interahamwe Militia,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters; Africa Research Bulletin,Other-International,"Battle between Allied Democratic Defence Force (ADF) rebels (allied with Rwandan Interahamwe militia) against the Ugandan army- army recaptured Bundibugyo town, 5 rebels were killed and two soldiers wounded",5.0
7831,5915451,1997-06-16,Battles,Non-state actor overtakes territory,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,Interahamwe Militia,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters; Africa Research Bulletin,Other-International,Battle between Allied Democratic Defence Force (ADF) rebels (allied with Rwandan Interahamwe militia) against the Ugandan army - rebels captured Bundibugyo town,0.0
7832,5334997,1997-06-15,Battles,Armed clash,ADF-NALU: Allied Democratic Forces-National Army for the Liberation of Uganda,,2,Military Forces of Uganda (1986-),,1,12,Western,Bundibugyo,Bwamba,Bundibugyo,0.7414,30.0417,Reuters,International,Allied Democratic Defence Force (ADF) rebel activity including looting and battles with Ugandan army - it was reported that over 200 rebels had been killed in the fighting,200.0
7833,5334889,1997-05-28,Violence against civilians,Attack,Pokot Ethnic Militia (Kenya),,4,Civilians (Uganda),,7,47,Northern,Kaabong,Dodoth,Kaabong,3.5121,34.1344,Reuters,International,76 Ugandan villagers are killed by Pokot cattle raiders.,76.0
